#,pxzqmc,sxzqmc,date,sfyd_zs,sfyd_mj,gkczyd_zs,gkczyd_mj,zzyd_zs,zzyd_mj,ggglyggfwyd_zs,ggglyggfwyd_mj,tsyd_zs,tsyd_mj,jtysyd_zs,jtysyd_mj,syjslssyd_zs,syjslssyd_mj,qttd_zs,qttd_mj
4302,江苏省,南京市,2016-12-01,42,95.9400,11,47.1200,11,37.2100,1,7.2400,0,0.0000,1,4.9600,0,0.0000,0,0.0000
4303,江苏省,南通市,2015-01-01,13,27.6200,20,76.9000,20,53.1800,2,0.5300,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4304,江苏省,南通市,2015-02-01,19,21.4200,29,49.9000,21,112.1600,3,8.4200,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4305,江苏省,南通市,2015-03-01,6,19.3500,23,31.5400,10,35.0600,1,0.1700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4306,江苏省,南通市,2015-04-01,17,82.2700,130,156.4500,14,70.5600,2,4.0300,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4307,江苏省,南通市,2015-05-01,36,54.2800,209,236.3700,39,137.8900,1,0.2100,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4308,江苏省,南通市,2015-06-01,25,29.4100,43,123.2300,48,125.9500,1,3.7000,0,0.0000,1,3.2900,0,0.0000,0,0.0000
4309,江苏省,南通市,2015-07-01,38,22.0900,112,131.1400,36,104.5600,5,24.2700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4310,江苏省,南通市,2015-08-01,34,63.9200,42,94.8400,33,93.1500,3,5.3600,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4311,江苏省,南通市,2015-09-01,125,230.0300,116,261.0300,31,101.1600,3,10.5400,0,0.0000,1,0.8600,0,0.0000,0,0.0000
4312,江苏省,南通市,2015-10-01,37,43.8300,81,270.2800,29,133.6700,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4313,江苏省,南通市,2015-11-01,29,68.1400,43,115.4200,43,158.4000,21,13.4700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4314,江苏省,南通市,2015-12-01,35,80.6100,58,138.0500,50,150.0300,8,10.7100,0,0.0000,1,1.3400,0,0.0000,0,0.0000
4315,江苏省,南通市,2016-01-01,4,5.1900,43,74.2300,7,24.6100,4,7.3200,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4316,江苏省,南通市,2016-02-01,8,13.4400,20,126.8300,7,33.5500,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4317,江苏省,南通市,2016-03-01,12,25.5800,35,76.4000,11,42.2400,1,4.7900,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4318,江苏省,南通市,2016-04-01,15,50.9900,76,164.7500,21,87.5100,2,4.2100,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4319,江苏省,南通市,2016-05-01,8,17.9800,63,216.6700,19,57.0900,2,24.5700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4320,江苏省,南通市,2016-06-01,17,65.4800,240,246.8300,11,33.2100,6,11.7700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4321,江苏省,南通市,2016-07-01,24,33.5400,119,151.7300,10,22.0000,2,3.7300,0,0.0000,1,7.1700,0,0.0000,0,0.0000
4322,江苏省,南通市,2016-08-01,15,33.6200,83,114.2100,8,33.0500,4,14.7300,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4323,江苏省,南通市,2016-09-01,41,73.2900,136,255.0700,12,28.0600,3,1.2800,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4324,江苏省,南通市,2016-10-01,59,228.2800,87,154.0900,12,68.4500,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4325,江苏省,南通市,2016-11-01,24,64.5500,129,278.4100,30,133.3500,3,17.5200,0,0.0000,2,0.7900,0,0.0000,0,0.0000
4326,江苏省,南通市,2016-12-01,24,64.5500,129,278.4100,30,133.3500,3,17.5200,0,0.0000,2,0.7900,0,0.0000,0,0.0000
4327,江苏省,苏州市,2015-01-01,4,8.1100,33,162.9300,15,56.0000,2,0.6200,0,0.0000,1,5.9300,0,0.0000,0,0.0000
4328,江苏省,苏州市,2015-02-01,6,14.4000,53,118.8800,5,16.5100,1,1.3400,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4329,江苏省,苏州市,2015-03-01,3,2.3200,15,55.1500,1,4.2100,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4330,江苏省,苏州市,2015-04-01,20,52.7800,63,158.3900,17,117.7200,5,21.5300,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4331,江苏省,苏州市,2015-05-01,2,3.9500,45,158.0400,5,19.5500,4,5.9400,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4332,江苏省,苏州市,2015-06-01,4,23.5700,37,92.5300,19,77.5700,2,0.7500,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4333,江苏省,苏州市,2015-07-01,17,29.1900,35,102.6200,24,119.9600,6,14.6600,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4334,江苏省,苏州市,2015-08-01,10,43.9100,39,93.9100,13,65.0800,3,1.3600,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4335,江苏省,苏州市,2015-09-01,1,1.3100,33,73.5300,10,56.9800,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4336,江苏省,苏州市,2015-10-01,16,39.8000,49,124.2200,16,96.6600,4,8.9500,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4337,江苏省,苏州市,2015-11-01,15,16.6600,25,78.6300,30,150.8500,4,10.3100,0,0.0000,1,11.4200,0,0.0000,0,0.0000
4338,江苏省,苏州市,2015-12-01,8,14.8700,54,108.2600,13,50.8400,5,23.5000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4339,江苏省,苏州市,2016-01-01,7,29.0100,58,162.5900,10,40.5400,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4340,江苏省,苏州市,2016-02-01,13,31.8600,27,96.4300,16,90.2100,5,2.4800,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4341,江苏省,苏州市,2016-03-01,3,9.2800,31,94.0300,16,80.0000,3,10.3300,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4342,江苏省,苏州市,2016-04-01,16,24.1800,32,72.8100,26,141.5000,6,24.9200,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4343,江苏省,苏州市,2016-05-01,1,12.5800,18,70.0000,13,51.0500,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4344,江苏省,苏州市,2016-06-01,4,4.1000,24,67.7200,12,63.9600,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4345,江苏省,苏州市,2016-07-01,0,0.0000,11,31.5900,11,19.8900,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4346,江苏省,苏州市,2016-08-01,20,86.1100,20,58.0000,27,147.9100,4,3.3200,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4347,江苏省,苏州市,2016-09-01,0,0.0000,22,92.7200,20,87.5400,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4348,江苏省,苏州市,2016-10-01,7,14.7400,36,161.7100,2,10.1400,1,0.2600,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4349,江苏省,苏州市,2016-11-01,8,33.0400,15,87.1500,29,171.5700,2,24.7300,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4350,江苏省,苏州市,2016-12-01,8,33.0400,15,87.1500,29,171.5700,2,24.7300,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4351,江苏省,泰州市,2015-01-01,7,14.5300,13,45.6000,27,138.2800,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4352,江苏省,泰州市,2015-02-01,6,11.0300,20,53.0800,9,44.0900,1,8.5100,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4353,江苏省,泰州市,2015-03-01,1,0.3700,26,45.1400,4,8.8000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4354,江苏省,泰州市,2015-04-01,1,6.5800,26,59.6300,9,19.2700,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4355,江苏省,泰州市,2015-05-01,1,0.0200,13,43.7300,3,15.4700,1,0.2600,0,0.0000,1,0.3600,0,0.0000,0,0.0000
4356,江苏省,泰州市,2015-06-01,4,3.0300,10,69.5100,8,14.2500,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4357,江苏省,泰州市,2015-07-01,2,1.6000,59,134.4700,4,14.0400,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4358,江苏省,泰州市,2015-08-01,13,1.9700,39,93.8100,9,31.7200,1,0.6900,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4359,江苏省,泰州市,2015-09-01,8,9.0900,49,85.3200,7,25.3100,2,2.9100,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4360,江苏省,泰州市,2015-10-01,11,42.9700,22,138.6100,15,80.6800,0,0.0000,0,0.0000,2,29.7900,0,0.0000,0,0.0000
4361,江苏省,泰州市,2015-11-01,8,5.8400,45,102.8300,17,70.6100,1,0.3300,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4362,江苏省,泰州市,2015-12-01,16,35.3700,56,80.9200,14,44.6400,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4363,江苏省,泰州市,2016-01-01,7,7.5500,11,29.3900,13,21.8900,1,2.0200,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4364,江苏省,泰州市,2016-02-01,6,5.5900,15,38.2900,11,22.0900,1,2.3200,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4365,江苏省,泰州市,2016-03-01,0,0.0000,10,15.4600,6,34.0400,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4366,江苏省,泰州市,2016-04-01,3,3.1600,28,53.8700,6,9.0600,2,3.1300,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4367,江苏省,泰州市,2016-05-01,17,31.8800,49,113.7600,8,28.4300,0,0.0000,0,0.0000,1,16.5100,0,0.0000,0,0.0000
4368,江苏省,泰州市,2016-06-01,8,20.9600,37,62.1400,7,29.9900,1,0.8800,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4369,江苏省,泰州市,2016-07-01,6,10.4800,26,41.0200,4,18.0700,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4370,江苏省,泰州市,2016-08-01,10,25.3600,31,100.1300,1,3.5700,0,0.0000,0,0.0000,3,15.0600,0,0.0000,0,0.0000
4371,江苏省,泰州市,2016-09-01,6,9.8700,91,197.9900,2,10.8000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4372,江苏省,泰州市,2016-10-01,19,74.9700,4,28.2200,7,24.1000,1,0.6400,0,0.0000,1,0.8700,0,0.0000,0,0.0000
4373,江苏省,泰州市,2016-11-01,10,43.5200,107,208.6700,12,50.1500,7,14.9200,0,0.0000,1,1.4400,0,0.0000,0,0.0000
4374,江苏省,泰州市,2016-12-01,10,43.5200,107,208.6700,12,50.1500,7,14.9200,0,0.0000,1,1.4400,0,0.0000,0,0.0000
4375,江苏省,无锡市,2015-01-01,5,72.8200,13,52.6500,9,61.4400,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4376,江苏省,无锡市,2015-02-01,2,7.0600,23,66.1600,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4377,江苏省,无锡市,2015-03-01,29,16.2500,7,17.4400,6,17.2800,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4378,江苏省,无锡市,2015-04-01,2,0.7100,11,28.6800,2,6.4500,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4379,江苏省,无锡市,2015-05-01,5,14.5300,14,68.4700,2,5.8600,1,0.2500,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4380,江苏省,无锡市,2015-06-01,8,13.2400,14,47.6700,1,4.8400,1,13.8300,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4381,江苏省,无锡市,2015-07-01,8,9.2700,27,103.4400,1,5.1800,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4382,江苏省,无锡市,2015-08-01,5,7.3500,9,12.2400,2,7.5300,1,0.2800,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4383,江苏省,无锡市,2015-09-01,5,8.6500,30,129.8600,1,0.7100,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4384,江苏省,无锡市,2015-10-01,19,29.7300,11,25.8400,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4385,江苏省,无锡市,2015-11-01,25,41.3300,22,27.8400,5,7.0700,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4386,江苏省,无锡市,2015-12-01,19,23.6900,23,107.0500,8,23.9000,2,1.4200,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4387,江苏省,无锡市,2016-01-01,5,6.0100,16,70.4600,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4388,江苏省,无锡市,2016-02-01,9,5.8600,9,51.1500,1,2.8000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4389,江苏省,无锡市,2016-03-01,9,6.8400,15,24.8100,5,22.7600,1,0.8500,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4390,江苏省,无锡市,2016-04-01,1,0.3100,19,39.5700,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4391,江苏省,无锡市,2016-05-01,0,0.0000,12,39.7000,1,0.5300,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4392,江苏省,无锡市,2016-06-01,6,1.2700,16,43.6200,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4393,江苏省,无锡市,2016-07-01,4,2.9300,14,32.9600,8,50.8800,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4394,江苏省,无锡市,2016-08-01,4,3.4400,17,31.4900,5,52.7200,2,13.5500,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4395,江苏省,无锡市,2016-09-01,2,0.6000,21,54.3100,6,28.8400,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4396,江苏省,无锡市,2016-10-01,3,2.3800,9,23.7300,8,37.1500,2,2.0200,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4397,江苏省,无锡市,2016-11-01,3,16.2900,16,46.5900,2,24.5200,1,0.0500,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4398,江苏省,无锡市,2016-12-01,3,16.2900,16,46.5900,2,24.5200,1,0.0500,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4399,江苏省,宿迁市,2015-01-01,7,4.6400,43,128.9100,12,58.9000,3,7.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4400,江苏省,宿迁市,2015-02-01,1,0.2200,6,32.8300,1,1.4300,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4401,江苏省,宿迁市,2015-03-01,3,0.6800,2,1.6700,7,4.9200,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4402,江苏省,宿迁市,2015-04-01,30,41.1100,84,123.0500,13,46.5000,2,1.1600,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4403,江苏省,宿迁市,2015-05-01,5,13.1600,13,20.6600,10,17.5300,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4404,江苏省,宿迁市,2015-06-01,9,26.7900,32,50.9200,5,10.2000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4405,江苏省,宿迁市,2015-07-01,0,0.0000,18,84.9600,13,50.3200,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4406,江苏省,宿迁市,2015-08-01,3,1.2200,47,132.1500,1,6.2600,5,8.5700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4407,江苏省,宿迁市,2015-09-01,22,28.4600,51,51.2900,21,66.8800,2,1.7400,0,0.0000,1,2.8600,0,0.0000,0,0.0000
4408,江苏省,宿迁市,2015-10-01,4,1.2300,45,74.9800,1,0.7600,1,0.3000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4409,江苏省,宿迁市,2015-11-01,1,0.6500,27,103.2700,30,55.4500,6,9.4000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4410,江苏省,宿迁市,2015-12-01,21,29.9300,42,196.4100,10,39.5900,3,2.8800,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4411,江苏省,宿迁市,2016-01-01,2,7.2900,5,7.1900,16,114.6100,2,3.5900,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4412,江苏省,宿迁市,2016-02-01,2,11.8800,5,12.9900,3,11.2500,2,2.4200,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4413,江苏省,宿迁市,2016-03-01,4,9.7600,36,47.5500,6,16.9000,1,0.5700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4414,江苏省,宿迁市,2016-04-01,4,9.5200,29,34.2600,6,32.2900,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4415,江苏省,宿迁市,2016-05-01,0,0.0000,24,59.1600,8,21.2700,1,1.2000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4416,江苏省,宿迁市,2016-06-01,13,14.8900,33,75.3300,14,34.2200,4,1.3900,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4417,江苏省,宿迁市,2016-07-01,8,19.1000,33,46.3100,9,30.7500,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4418,江苏省,宿迁市,2016-08-01,10,10.3700,48,50.0200,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4419,江苏省,宿迁市,2016-09-01,0,0.0000,10,57.6600,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4420,江苏省,宿迁市,2016-10-01,1,8.2100,19,34.1400,2,2.5000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4421,江苏省,宿迁市,2016-11-01,10,8.5800,61,61.6400,0,0.0000,4,2.8900,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4422,江苏省,宿迁市,2016-12-01,10,8.5800,61,61.6400,0,0.0000,4,2.8900,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4423,江苏省,徐州市,2015-01-01,18,51.0400,6,29.1900,5,39.3000,3,6.7300,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4424,江苏省,徐州市,2015-02-01,18,44.8700,13,39.6100,20,46.1500,8,6.9900,0,0.0000,2,0.7300,0,0.0000,0,0.0000
4425,江苏省,徐州市,2015-03-01,10,33.3600,33,101.9300,17,51.9500,3,2.6300,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4426,江苏省,徐州市,2015-04-01,29,126.2500,31,123.4700,19,56.1800,1,0.9100,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4427,江苏省,徐州市,2015-05-01,18,58.6400,31,132.5300,24,103.4400,5,17.8400,0,0.0000,2,1.4000,0,0.0000,0,0.0000
4428,江苏省,徐州市,2015-06-01,3,2.0200,59,135.9400,6,20.0500,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4429,江苏省,徐州市,2015-07-01,18,36.5300,28,77.4300,9,47.9400,1,5.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4430,江苏省,徐州市,2015-08-01,10,35.0900,26,67.5700,17,68.9200,1,7.4400,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4431,江苏省,徐州市,2015-09-01,11,26.4700,8,37.0700,24,160.9200,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4432,江苏省,徐州市,2015-10-01,4,2.0700,25,90.1900,22,72.8600,10,0.8200,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4433,江苏省,徐州市,2015-11-01,28,33.2600,29,133.4600,52,283.6000,0,0.0000,0,0.0000,1,2.2900,0,0.0000,0,0.0000
4434,江苏省,徐州市,2015-12-01,9,33.0700,23,86.3100,26,63.2400,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4435,江苏省,徐州市,2016-01-01,13,22.8600,17,61.8700,18,70.4800,1,0.6700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4436,江苏省,徐州市,2016-02-01,12,26.9300,11,34.5500,16,55.9400,3,8.6700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4437,江苏省,徐州市,2016-03-01,15,24.5600,43,157.8000,22,119.6200,1,6.8700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4438,江苏省,徐州市,2016-04-01,16,29.6800,43,109.7200,21,112.6500,1,0.7400,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4439,江苏省,徐州市,2016-05-01,13,13.8200,25,72.5800,7,27.6200,2,2.9700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4440,江苏省,徐州市,2016-06-01,7,14.9300,6,28.7200,18,88.6400,8,25.3100,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4441,江苏省,徐州市,2016-07-01,6,4.2900,23,78.2900,16,66.4800,1,1.7200,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4442,江苏省,徐州市,2016-08-01,5,5.2100,21,53.1700,14,57.9100,2,2.7500,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4443,江苏省,徐州市,2016-09-01,18,84.5300,21,56.0800,17,37.4600,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4444,江苏省,徐州市,2016-10-01,11,33.0600,7,29.6000,16,77.4100,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4445,江苏省,徐州市,2016-11-01,39,130.4600,10,32.7900,23,105.2900,4,24.5800,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4446,江苏省,徐州市,2016-12-01,39,130.4600,10,32.7900,23,105.2900,4,24.5800,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4447,江苏省,盐城市,2015-01-01,11,10.5000,28,112.3400,38,128.0900,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4448,江苏省,盐城市,2015-02-01,12,44.2300,75,301.1800,9,16.2200,1,3.0300,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4449,江苏省,盐城市,2015-03-01,5,0.8900,38,91.0700,6,11.0100,2,5.9400,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4450,江苏省,盐城市,2015-04-01,16,75.6700,50,129.8600,17,36.2700,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4451,江苏省,盐城市,2015-05-01,8,19.1300,50,100.7800,13,41.6500,0,0.0000,0,0.0000,1,1.2600,0,0.0000,0,0.0000
4452,江苏省,盐城市,2015-06-01,34,80.0800,108,217.5200,19,72.9000,1,0.0900,0,0.0000,1,0.2900,0,0.0000,0,0.0000
4453,江苏省,盐城市,2015-07-01,10,10.1100,63,99.1700,10,29.4700,1,0.1000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4454,江苏省,盐城市,2015-08-01,12,42.4600,93,410.7900,7,17.0900,2,0.1700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4455,江苏省,盐城市,2015-09-01,15,26.9700,44,93.7600,14,27.0200,2,0.8000,0,0.0000,1,0.3300,0,0.0000,0,0.0000
4456,江苏省,盐城市,2015-10-01,12,43.7800,100,270.4900,17,70.8600,1,0.2400,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4457,江苏省,盐城市,2015-11-01,9,21.6400,37,67.8400,58,139.6000,1,1.6400,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4458,江苏省,盐城市,2015-12-01,18,60.7900,72,109.6500,24,114.1100,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4459,江苏省,盐城市,2016-01-01,7,14.1600,52,120.0600,9,8.3100,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4460,江苏省,盐城市,2016-02-01,13,33.0700,37,86.2200,26,167.3500,2,4.1900,0,0.0000,1,0.4700,0,0.0000,0,0.0000
4461,江苏省,盐城市,2016-03-01,5,14.0100,39,88.2600,11,35.1800,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4462,江苏省,盐城市,2016-04-01,16,37.3100,61,98.8300,6,29.7700,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4463,江苏省,盐城市,2016-05-01,28,125.5200,34,79.8000,3,13.1400,12,1.8700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4464,江苏省,盐城市,2016-06-01,18,31.8600,63,753.5100,9,22.9900,1,12.5500,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4465,江苏省,盐城市,2016-07-01,10,50.2000,59,1307.5800,8,34.9900,3,18.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4466,江苏省,盐城市,2016-08-01,15,12.4900,74,127.5000,12,19.2500,2,4.6000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4467,江苏省,盐城市,2016-09-01,14,67.0700,34,83.9700,20,39.9200,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4468,江苏省,盐城市,2016-10-01,1,0.3200,58,113.4800,12,32.1600,2,2.2100,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4469,江苏省,盐城市,2016-11-01,15,32.3100,77,596.7500,18,56.1300,2,1.1300,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4470,江苏省,盐城市,2016-12-01,15,32.3100,77,596.7500,18,56.1300,2,1.1300,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4471,江苏省,扬州市,2015-01-01,18,56.6300,29,47.0800,32,74.4900,1,0.3300,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4472,江苏省,扬州市,2015-02-01,4,2.8200,48,89.3400,8,6.0000,1,0.2700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4473,江苏省,扬州市,2015-03-01,8,4.9000,16,34.9900,22,22.5800,2,12.6300,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4474,江苏省,扬州市,2015-04-01,7,7.6800,32,63.2300,12,1.6700,1,0.4700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4475,江苏省,扬州市,2015-05-01,6,18.6900,12,30.1200,8,19.3300,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4476,江苏省,扬州市,2015-06-01,19,14.1400,39,127.3000,25,52.8200,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4477,江苏省,扬州市,2015-07-01,17,32.0700,56,96.4900,37,111.8400,1,0.5700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4478,江苏省,扬州市,2015-08-01,13,7.5600,41,75.3100,11,13.3500,1,2.6700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4479,江苏省,扬州市,2015-09-01,13,26.3100,41,76.6400,37,28.5900,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4480,江苏省,扬州市,2015-10-01,5,2.5500,31,50.1100,16,24.1700,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4481,江苏省,扬州市,2015-11-01,15,20.6500,56,100.6700,40,53.3100,1,0.1900,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4482,江苏省,扬州市,2015-12-01,11,21.1000,37,82.0200,27,82.9000,6,20.6700,0,0.0000,0,0.0000,0,0.0000,0,0.0000
4483,江苏省,扬州市,2016-01-01,10,27.3000,5,5.1800,10,45.5000,1,0.4600,0,0.0000,0,0.0000,0,0.0000,0,0.0000
